"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"3","org.jboss.as.connector.deployers.ra.processors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\deployers\ra\processors\ParsedRaDeploymentProcessor.java","3","140","The method 'process(ConnectorXmlDescriptor, IronJacamarXmlDescriptor, ClassLoader, ServiceTarget, Map<ResourceRoot, Index>, ServiceName, ManagementResourceRegistration, Resource, CapabilityServiceSupport)' has an NPath complexity of 10372, current threshold is 200","Design","NPathComplexity"
"4","org.jboss.as.connector.deployers.ra.processors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\deployers\ra\processors\ParsedRaDeploymentProcessor.java","3","151","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"5","org.jboss.as.connector.deployers.ra.processors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\deployers\ra\processors\ParsedRaDeploymentProcessor.java","3","162","Substitute calls to size() == 0 (or size() != 0, size() > 0, size() < 1) with calls to isEmpty()","Best Practices","UseCollectionIsEmpty"
"1","org.jboss.as.connector.deployers.ra.processors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\deployers\ra\processors\RaNativeProcessor.java","3","48","The method 'process(VirtualFile)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.jboss.as.connector.deployers.ra.processors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\deployers\ra\processors\RaStructureProcessor.java","3","49","The method 'deploy(DeploymentPhaseContext)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.jboss.as.connector.deployers.ra.processors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\deployers\ra\processors\RaXmlDeploymentProcessor.java","3","56","The method 'deploy(DeploymentPhaseContext)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","org.jboss.as.connector.logging","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\logging\ConnectorLogger.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.connector.metadata.resourceadapter","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\metadata\resourceadapter\WorkManagerSecurityImpl.java","3","82","The method 'toString()' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.metadata.resourceadapter","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\metadata\resourceadapter\WorkManagerSecurityImpl.java","3","82","The method 'toString()' has an NPath complexity of 960, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.metadata.xmldescriptors","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\metadata\xmldescriptors\ConnectorXmlDescriptor.java","3","19","The class 'ConnectorXmlDescriptor' is suspected to be a Data Class (WOC=0.000%, NOPA=1, NOAM=4, WMC=5)","Design","DataClass"
"1","org.jboss.as.connector.security","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\security\ElytronCallbackHandler.java","3","46","Possible God Class (WMC=51, ATFD=34, TCC=20.000%)","Design","GodClass"
"2","org.jboss.as.connector.security","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\security\ElytronCallbackHandler.java","3","67","The method 'handle(Callback[])' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"3","org.jboss.as.connector.security","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\security\ElytronCallbackHandler.java","3","67","The method 'handle(Callback[])' has an NPath complexity of 280, current threshold is 200","Design","NPathComplexity"
"4","org.jboss.as.connector.security","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\security\ElytronCallbackHandler.java","3","123","The method 'handleInternal(CallerPrincipalCallback, GroupPrincipalCallback, PasswordValidationCallback)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"5","org.jboss.as.connector.security","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\security\ElytronCallbackHandler.java","3","123","The method 'handleInternal(CallerPrincipalCallback, GroupPrincipalCallback, PasswordValidationCallback)' has an NPath complexity of 248, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.services.datasources.statistics","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\datasources\statistics\DataSourceStatisticsService.java","3","67","Avoid unused local variables such as 'jdbcRegistration'.","Best Practices","UnusedLocalVariable"
"2","org.jboss.as.connector.services.datasources.statistics","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\datasources\statistics\DataSourceStatisticsService.java","3","73","Avoid unused local variables such as 'poolRegistration'.","Best Practices","UnusedLocalVariable"
"1","org.jboss.as.connector.services.driver","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\driver\InstalledDriver.java","3","149","The method 'equals(Object)' has a cyclomatic complexity of 31.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.services.driver","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\driver\InstalledDriver.java","3","149","The method 'equals(Object)' has an NPath complexity of 196608, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\DirectAdminObjectActivatorService.java","3","84","The method 'start(StartContext)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\DirectAdminObjectActivatorService.java","3","92","Access to field `V_10` on foreign value `Connector.Version` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\DirectConnectionFactoryActivatorService.java","3","103","The method 'start(StartContext)' has a cyclomatic complexity of 36.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\DirectConnectionFactoryActivatorService.java","3","103","The method 'start(StartContext)' has an NPath complexity of 147457, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\IronJacamarActivationResourceService.java","3","81","The method 'start(StartContext)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\IronJacamarActivationResourceService.java","3","81","The method 'start(StartContext)' has an NPath complexity of 2166, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\ResourceAdapterActivatorService.java","3","179","The method 'checkActivation(Connector, Activation)' has a cyclomatic complexity of 28.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.services.resourceadapters","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\ResourceAdapterActivatorService.java","3","179","The method 'checkActivation(Connector, Activation)' has an NPath complexity of 72091, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","96","Possible God Class (WMC=69, ATFD=156, TCC=5.848%)","Design","GodClass"
"2","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","124","The method 'unregisterAll(String)' has a cyclomatic complexity of 48.","Design","CyclomaticComplexity"
"3","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","124","The method 'unregisterAll(String)' has an NPath complexity of 41580075, current threshold is 200","Design","NPathComplexity"
"4","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","139","Access to field `length` on foreign value `value.getDeployment().getCfs()` (degree 1)","Design","LawOfDemeter"
"5","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","154","Access to field `length` on foreign value `value.getDeployment().getAos()` (degree 1)","Design","LawOfDemeter"
"6","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","353","Possible God Class (WMC=49, ATFD=73, TCC=0.952%)","Design","GodClass"
"7","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\AbstractResourceAdapterDeploymentService.java","3","353","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\InactiveResourceAdapterDeploymentService.java","3","58","The class 'InactiveResourceAdapterDeployment' is suspected to be a Data Class (WOC=11.111%, NOPA=0, NOAM=8, WMC=10)","Design","DataClass"
"1","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\JBossLogPrintWriter.java","3","21","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\ResourceAdapterDeploymentService.java","3","223","The method 'checkActivation(Connector, Activation)' has a cyclomatic complexity of 21.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.services.resourceadapters.deployment","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\deployment\ResourceAdapterDeploymentService.java","3","223","The method 'checkActivation(Connector, Activation)' has an NPath complexity of 2041, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.services.resourceadapters.statistics","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\resourceadapters\statistics\ConnectionDefinitionStatisticsService.java","3","79","The method 'start(StartContext)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","org.jboss.as.connector.services.workmanager.transport","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\workmanager\transport\CommandDispatcherTransport.java","3","45","Possible God Class (WMC=54, ATFD=18, TCC=18.095%)","Design","GodClass"
"2","org.jboss.as.connector.services.workmanager.transport","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\workmanager\transport\CommandDispatcherTransport.java","3","45","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.jboss.as.connector.services.workmanager.transport","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\services\workmanager\transport\CommandDispatcherTransport.java","3","171","The method 'createCommand(Request, Object[])' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"1","org.jboss.as.connector.subsystems.common.jndi","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\jndi\Constants.java","3","22","Access to field `JNDI_NAME` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"2","org.jboss.as.connector.subsystems.common.jndi","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\jndi\Constants.java","3","36","Access to field `USE_JAVA_CONTEXT` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","35","The class 'Constants' is suspected to be a Data Class (WOC=0.000%, NOPA=19, NOAM=0, WMC=0)","Design","DataClass"
"2","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","73","Access to field `BLOCKING_TIMEOUT_MILLIS` on foreign value `TimeOut.Tag` (degree 1)","Design","LawOfDemeter"
"3","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","80","Access to field `IDLE_TIMEOUT_MINUTES` on foreign value `TimeOut.Tag` (degree 1)","Design","LawOfDemeter"
"4","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","88","Access to field `BACKGROUND_VALIDATION_MILLIS` on foreign value `Validation.Tag` (degree 1)","Design","LawOfDemeter"
"5","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","96","Access to field `BACKGROUND_VALIDATION` on foreign value `Validation.Tag` (degree 1)","Design","LawOfDemeter"
"6","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","103","Access to field `USE_FAST_FAIL` on foreign value `Validation.Tag` (degree 1)","Design","LawOfDemeter"
"7","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","110","Access to field `VALIDATE_ON_MATCH` on foreign value `Validation.Tag` (degree 1)","Design","LawOfDemeter"
"8","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","116","Access to field `MAX_POOL_SIZE` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"9","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","123","Access to field `MIN_POOL_SIZE` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"10","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","130","Access to field `INITIAL_POOL_SIZE` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"11","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","189","Access to field `PREFILL` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"12","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","196","Access to field `FAIR` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"13","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","202","Access to field `USE_STRICT_MIN` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"14","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\Constants.java","3","207","Access to field `FLUSH_STRATEGY` on foreign value `Pool.Tag` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\PoolConfigurationRWHandler.java","3","114","The method 'updatePoolConfigs(List<PoolConfiguration>, String, ModelNode)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.subsystems.common.pool","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\common\pool\PoolConfigurationRWHandler.java","3","114","The method 'updatePoolConfigs(List<PoolConfiguration>, String, ModelNode)' has an NPath complexity of 577, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","91","Possible God Class (WMC=55, ATFD=75, TCC=0.000%)","Design","GodClass"
"2","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","136","The method 'firstRuntimeStep(OperationContext, ModelNode, ModelNode)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"3","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","136","The method 'firstRuntimeStep(OperationContext, ModelNode, ModelNode)' has an NPath complexity of 480, current threshold is 200","Design","NPathComplexity"
"4","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","256","The method 'secondRuntimeStep(OperationContext, ModelNode, ManagementResourceRegistration, ModelNode, boolean)' has a cyclomatic complexity of 32.","Design","CyclomaticComplexity"
"5","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","256","The method 'secondRuntimeStep(OperationContext, ModelNode, ManagementResourceRegistration, ModelNode, boolean)' has an NPath complexity of 25344, current threshold is 200","Design","NPathComplexity"
"6","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","317","Access to field `UP` on foreign value `ServiceController.State` (degree 1)","Design","LawOfDemeter"
"7","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","360","Access to field `UP` on foreign value `ServiceController.State` (degree 1)","Design","LawOfDemeter"
"8","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceAdd.java","3","377","Access to field `UP` on foreign value `ServiceController.State` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","190","The method 'stopService()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","315","Possible God Class (WMC=99, ATFD=163, TCC=1.667%)","Design","GodClass"
"3","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","315","The class 'AS7DataSourceDeployer' has a total cyclomatic complexity of 99 (highest 27).","Design","CyclomaticComplexity"
"4","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","315","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"5","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","334","The method 'deploy(ServiceContainer)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"6","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","549","The method 'createMcf(DataSource, String, ClassLoader)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"7","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","549","The method 'createMcf(DataSource, String, ClassLoader)' has an NPath complexity of 288, current threshold is 200","Design","NPathComplexity"
"8","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","593","The method 'setMcfProperties(BaseWrapperManagedConnectionFactory, CommonDataSource, Statement)' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"9","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\AbstractDataSourceService.java","3","593","The method 'setMcfProperties(BaseWrapperManagedConnectionFactory, CommonDataSource, Statement)' has an NPath complexity of 1181790, current threshold is 200","Design","NPathComplexity"
"1","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\ConnectionPropertyDefinition.java","3","30","Access to field `INSTANCE` on foreign value `ConnectionPropertyAdd` (degree 1)","Design","LawOfDemeter"
"2","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\ConnectionPropertyDefinition.java","3","31","Access to field `INSTANCE` on foreign value `ConnectionPropertyRemove` (degree 1)","Design","LawOfDemeter"
"1","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","58","The class 'Constants' is suspected to be a Data Class (WOC=0.000%, NOPA=7, NOAM=0, WMC=0)","Design","DataClass"
"2","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","250","Access to field `CONNECTION_URL` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"3","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","257","Access to field `DRIVER_CLASS` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"4","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","263","Access to field `DATASOURCE_CLASS` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"5","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","271","Access to field `DRIVER` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"6","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","279","Access to field `NEW_CONNECTION_SQL` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"7","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","284","Access to field `URL_DELIMITER` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"8","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","293","Access to field `URL_PROPERTY` on foreign value `XaDataSource.Tag` (degree 1)","Design","LawOfDemeter"
"9","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","298","Access to field `URL_SELECTOR_STRATEGY_CLASS_NAME` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"10","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","304","Access to field `ENABLED` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"11","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","313","Access to field `CONNECTABLE` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"12","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","321","Access to field `ENLISTMENT_TRACE` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"13","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","331","Access to field `MCP` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"14","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","336","Access to field `TRACKING` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"15","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","344","Access to field `JTA` on foreign value `DataSource.Attribute` (degree 1)","Design","LawOfDemeter"
"16","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","351","Access to field `CONNECTION_PROPERTY` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"17","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","357","Access to field `CONNECTION_PROPERTY` on foreign value `DataSource.Tag` (degree 1)","Design","LawOfDemeter"
"18","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","362","Access to field `USER_NAME` on foreign value `Credential.Tag` (degree 1)","Design","LawOfDemeter"
"19","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","371","Access to field `PASSWORD` on foreign value `Credential.Tag` (degree 1)","Design","LawOfDemeter"
"20","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","390","Access to field `SECURITY_DOMAIN` on foreign value `Security.Tag` (degree 1)","Design","LawOfDemeter"
"21","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","400","Access to field `ELYTRON_ENABLED` on foreign value `Security.Tag` (degree 1)","Design","LawOfDemeter"
"22","org.jboss.as.connector.subsystems.datasources","C:\User\pavan\Projects\wildfly\connector\src\main\java\org\jboss\as\connector\subsystems\datasources\Constants.java","3","410","Access to field `AUTHENTICATION_CONTEXT` on foreign value `Security.Tag` (degree 1)","Design","LawOfDemeter"
