"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","org.apache.beam.it.kafka","C:\User\pavan\Projects\beam\it\kafka\src\test\java\org\apache\beam\it\kafka\KafkaIOST.java","3","320","The class 'Configuration' is suspected to be a Data Class (WOC=0.000%, NOPA=12, NOAM=0, WMC=0)","Design","DataClass"
"1","org.apache.beam.it.kafka","C:\User\pavan\Projects\beam\it\kafka\src\test\java\org\apache\beam\it\kafka\KafkaResourceManagerTest.java","3","50","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.it.mongodb","C:\User\pavan\Projects\beam\it\mongodb\src\main\java\org\apache\beam\it\mongodb\MongoDBResourceManagerUtils.java","3","64","The method 'checkValidCollectionName(String, String)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.beam.it.mongodb","C:\User\pavan\Projects\beam\it\mongodb\src\test\java\org\apache\beam\it\mongodb\MongoDBResourceManagerTest.java","3","49","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.it.mongodb","C:\User\pavan\Projects\beam\it\mongodb\src\test\java\org\apache\beam\it\mongodb\MongoDBResourceManagerUtilsTest.java","3","32","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.it.neo4j","C:\User\pavan\Projects\beam\it\neo4j\src\main\java\org\apache\beam\it\neo4j\Neo4jResourceManager.java","3","99","Access to field `waitOption` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.it.neo4j","C:\User\pavan\Projects\beam\it\neo4j\src\test\java\org\apache\beam\it\neo4j\Neo4jResourceManagerTest.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.it.splunk","C:\User\pavan\Projects\beam\it\splunk\src\main\java\org\apache\beam\it\splunk\SplunkResourceManager.java","3","105","Access to field `useStaticContainer` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.it.splunk","C:\User\pavan\Projects\beam\it\splunk\src\main\java\org\apache\beam\it\splunk\SplunkResourceManager.java","3","109","Access to field `useStaticContainer` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.it.splunk","C:\User\pavan\Projects\beam\it\splunk\src\main\java\org\apache\beam\it\splunk\SplunkResourceManager.java","3","111","Access to field `useStaticContainer` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.it.splunk","C:\User\pavan\Projects\beam\it\splunk\src\main\java\org\apache\beam\it\splunk\SplunkResourceManager.java","3","143","Access to field `useStaticContainer` on foreign value `builder` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.it.splunk","C:\User\pavan\Projects\beam\it\splunk\src\test\java\org\apache\beam\it\splunk\SplunkResourceManagerTest.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.it.testcontainers","C:\User\pavan\Projects\beam\it\testcontainers\src\test\java\org\apache\beam\it\testcontainers\TestContainerResourceManagerTest.java","3","43","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","org.apache.beam.it.testcontainers","C:\User\pavan\Projects\beam\it\testcontainers\src\test\java\org\apache\beam\it\testcontainers\TestContainerResourceManagerTest.java","3","76","Access to field `containerImageName` on foreign value `testManagerBuilder` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.it.testcontainers","C:\User\pavan\Projects\beam\it\testcontainers\src\test\java\org\apache\beam\it\testcontainers\TestContainerResourceManagerTest.java","3","76","Access to field `containerImageTag` on foreign value `testManagerBuilder` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.it.truthmatchers","C:\User\pavan\Projects\beam\it\truthmatchers\src\main\java\org\apache\beam\it\truthmatchers\RecordsSubject.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\common-transforms\motivating-challenge\java-challenge\Task.java","3","73","Avoid unused local variables such as 'aboveKV'.","Best Practices","UnusedLocalVariable"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\common-transforms\motivating-challenge\java-challenge\Task.java","3","78","Avoid unused local variables such as 'belowKV'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\common-transforms\motivating-challenge\java-solution\Task.java","3","72","Avoid unused local variables such as 'aboveKV'.","Best Practices","UnusedLocalVariable"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\common-transforms\motivating-challenge\java-solution\Task.java","3","76","Avoid unused local variables such as 'belowKV'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\core-transforms\motivating-challenge-4\java-solution\Task.java","3","86","Access to field `current` on foreign value `mutableAccumulator` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\core-transforms\motivating-challenge-4\java-solution\Task.java","3","95","Access to field `current` on foreign value `item` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\core-transforms\motivating-challenge-4\java-solution\Task.java","3","102","Access to field `result` on foreign value `resultWordAccum` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\final-challenge\final-challenge-1\java-challenge\Task.java","3","58","Avoid unused local variables such as 'input'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\final-challenge\final-challenge-2\java-challenge\Task.java","3","73","Avoid unused local variables such as 'shakespeare'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\introduction\introduction-concepts\creating-collections\reading-from-csv\java-example\CSVExample.java","3","68","Avoid unused local variables such as 'rideAmounts'.","Best Practices","UnusedLocalVariable"
"1","org.apache.beam.examples","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\introduction\introduction-concepts\creating-collections\reading-from-text\java-example\TextIOExample.java","3","73","Avoid unused local variables such as 'sampleLines'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\io\big-query-io\beam-schema\java-example\Task.java","3","65","Avoid unused local variables such as 'inputSchema'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\io\big-query-io\table-schema\java-example\Task.java","3","77","Avoid unused local variables such as 'inputSchema'.","Best Practices","UnusedLocalVariable"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\io\big-query-io\table-schema\java-example\Task.java","3","97","The class 'User' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)","Design","DataClass"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\io\rest-api\java-example\Task.java","3","75","Avoid unused local variables such as 'inputSchema'.","Best Practices","UnusedLocalVariable"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\io\rest-api\java-example\Task.java","3","150","The class 'User' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)","Design","DataClass"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\io\text-io\text-io-gcs-write\java-example\Task.java","3","46","Avoid unused local variables such as 'input'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\coder\java-example\Task.java","3","143","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\coder\java-example\Task.java","3","143","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\coder\java-example\Task.java","3","143","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\convert\java-example\Task.java","3","190","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\convert\java-example\Task.java","3","190","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\convert\java-example\Task.java","3","190","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\filter\java-example\Task.java","3","132","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\filter\java-example\Task.java","3","132","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\filter\java-example\Task.java","3","132","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"4","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\filter\java-example\Task.java","3","172","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"5","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\filter\java-example\Task.java","3","172","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"6","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\filter\java-example\Task.java","3","172","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\group\java-example\Task.java","3","130","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\group\java-example\Task.java","3","130","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\group\java-example\Task.java","3","130","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"4","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\group\java-example\Task.java","3","170","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"5","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\group\java-example\Task.java","3","170","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"6","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\group\java-example\Task.java","3","170","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\rename\java-example\Task.java","3","137","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\rename\java-example\Task.java","3","137","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\rename\java-example\Task.java","3","137","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"4","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\rename\java-example\Task.java","3","178","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"5","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\rename\java-example\Task.java","3","178","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"6","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\rename\java-example\Task.java","3","178","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\schema-concept\creating-schema\java-example\Task.java","3","142","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\schema-concept\creating-schema\java-example\Task.java","3","142","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\schema-concept\creating-schema\java-example\Task.java","3","142","Access to field `game` on foreign value `user` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\select\java-example\Task.java","3","150","Avoid unused local variables such as 'shortInfo'.","Best Practices","UnusedLocalVariable"
"2","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\select\java-example\Task.java","3","155","Avoid unused local variables such as 'game'.","Best Practices","UnusedLocalVariable"
"3","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\schema-based-transforms\select\java-example\Task.java","3","160","Avoid unused local variables such as 'flattened'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\triggers\motivating-challenge\java-challenge\Task.java","3","61","Avoid unused local variables such as 'window'.","Best Practices","UnusedLocalVariable"
"1","","C:\User\pavan\Projects\beam\learning\tour-of-beam\learning-content\windowing\adding-timestamp\java-example\Task.java","3","74","Call to `getDate` on foreign value `event` (degree 1)","Design","LawOfDemeter"
"1","","C:\User\pavan\Projects\beam\playground\frontend\playground_components\test\tools\extract_symbols_java\sdk_mock\PublicClass.java","3","28","Avoid unused private methods such as 'privateMethod()'.","Best Practices","UnusedPrivateMethod"
"1","","C:\User\pavan\Projects\beam\playground\frontend\playground_components\test\tools\extract_symbols_java\sdk_mock\directory\PublicClass.java","3","31","Avoid unused private methods such as 'privateMethod()'.","Best Practices","UnusedPrivateMethod"
"1","com.playground.extract_symbols","C:\User\pavan\Projects\beam\playground\frontend\playground_components\tools\extract_symbols_java\src\main\java\com\playground\extract_symbols\Main.java","3","87","Access to field `publicMethods` on foreign value `classInfo` (degree 1)","Design","LawOfDemeter"
"2","com.playground.extract_symbols","C:\User\pavan\Projects\beam\playground\frontend\playground_components\tools\extract_symbols_java\src\main\java\com\playground\extract_symbols\Main.java","3","92","Access to field `publicFields` on foreign value `classInfo` (degree 1)","Design","LawOfDemeter"
"3","com.playground.extract_symbols","C:\User\pavan\Projects\beam\playground\frontend\playground_components\tools\extract_symbols_java\src\main\java\com\playground\extract_symbols\Main.java","3","100","Access to field `writeConfig` on foreign value `yamlWriter.getConfig()` (degree 1)","Design","LawOfDemeter"
"4","com.playground.extract_symbols","C:\User\pavan\Projects\beam\playground\frontend\playground_components\tools\extract_symbols_java\src\main\java\com\playground\extract_symbols\Main.java","3","101","Access to field `writeConfig` on foreign value `yamlWriter.getConfig()` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ActiveWindowSet.java","3","67","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\InMemoryTimerInternals.java","3","41","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\MergingActiveWindowSet.java","3","44","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\NonMergingActiveWindowSet.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\OutputAndTimeBoundedSplittableProcessElementInvoker.java","3","230","Call to `getTakenCheckpoint` on foreign value `processContext` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\OutputAndTimeBoundedSplittableProcessElementInvoker.java","3","244","Access to field `tracker` on foreign value `processContext` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\OutputAndTimeBoundedSplittableProcessElementInvoker.java","3","255","Access to field `tracker` on foreign value `processContext` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\OutputAndTimeBoundedSplittableProcessElementInvoker.java","3","262","Access to field `tracker` on foreign value `processContext` (degree 1)","Design","LawOfDemeter"
"5","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\OutputAndTimeBoundedSplittableProcessElementInvoker.java","3","272","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\PaneInfoTracker.java","3","96","The method 'describePane(Object, Instant, PaneInfo, boolean)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\PeekingReiterator.java","3","45","Access to field `iterator` on foreign value `checkNotNull(it)` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","91","The class 'ReduceFnRunner' has a total cyclomatic complexity of 80 (highest 17).","Design","CyclomaticComplexity"
"2","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","91","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","682","The method 'onTimers(Iterable<TimerData>)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"4","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","682","The method 'onTimers(Iterable<TimerData>)' has an NPath complexity of 1170, current threshold is 200","Design","NPathComplexity"
"5","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","745","Call to `window` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"6","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","745","Call to `timers` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"7","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","745","Call to `state` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"8","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","760","Call to `window` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"9","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","787","Call to `window` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"10","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","792","Call to `window` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"11","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","792","Call to `timers` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"12","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","792","Call to `state` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"13","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","811","Call to `window` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"14","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","816","Call to `window` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"15","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","824","Call to `timers` on foreign value `directContext` (degree 2)","Design","LawOfDemeter"
"16","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","961","Access to field `FIRE_ALWAYS` on foreign value `Window.OnTimeBehavior` (degree 1)","Design","LawOfDemeter"
"17","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","1002","Access to field `FIRE_IF_NON_EMPTY` on foreign value `Window.OnTimeBehavior` (degree 1)","Design","LawOfDemeter"
"18","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","1012","Call to `isBefore` on foreign value `newHold` (degree 2)","Design","LawOfDemeter"
"19","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","1013","Call to `isAfter` on foreign value `newHold` (degree 2)","Design","LawOfDemeter"
"20","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","1016","Call to `isEqual` on foreign value `newHold` (degree 2)","Design","LawOfDemeter"
"21","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\ReduceFnRunner.java","3","1025","Call to `isEqual` on foreign value `newHold` (degree 2)","Design","LawOfDemeter"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\SimpleDoFnRunner.java","3","362","Possible God Class (WMC=57, ATFD=10, TCC=2.987%)","Design","GodClass"
"2","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\SimpleDoFnRunner.java","3","363","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\SimpleDoFnRunner.java","3","633","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\SimpleDoFnRunner.java","3","907","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"5","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\SimpleDoFnRunner.java","3","1258","The method 'setAndVerifyOutputTimestamp()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\SplittableProcessElementInvoker.java","3","40","The class 'Result' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)","Design","DataClass"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\StateNamespaces.java","3","243","The method 'fromString(String, Coder<W>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\StateTags.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\StatefulDoFnRunner.java","3","60","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\TimerInternals.java","3","268","Call to `getNamespace` on foreign value `that` (degree 1)","Design","LawOfDemeter"
"2","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\TimerInternals.java","3","302","Call to `getNamespace` on foreign value `timer` (degree 1)","Design","LawOfDemeter"
"3","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\TimerInternals.java","3","305","Call to `getDomain` on foreign value `timer` (degree 1)","Design","LawOfDemeter"
"4","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\TimerInternals.java","3","351","Call to `getNamespace` on foreign value `timer` (degree 1)","Design","LawOfDemeter"
"5","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\TimerInternals.java","3","353","Call to `getDomain` on foreign value `timer` (degree 1)","Design","LawOfDemeter"
"1","org.apache.beam.runners.core","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\WatermarkHold.java","3","308","The method 'onMerge(OnMergeContext)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\ExecutionStateTracker.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MetricsContainerImpl.java","3","77","Possible God Class (WMC=93, ATFD=100, TCC=15.556%)","Design","GodClass"
"2","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MetricsContainerImpl.java","3","77","The class 'MetricsContainerImpl' has a total cyclomatic complexity of 93 (highest 12).","Design","CyclomaticComplexity"
"3","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MetricsContainerImpl.java","3","77","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MetricsContainerImpl.java","3","623","The method 'getCumulativeString(Set<String>)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MetricsContainerImpl.java","3","623","The method 'getCumulativeString(Set<String>)' has an NPath complexity of 405, current threshold is 200","Design","NPathComplexity"
"1","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MetricsContainerStepMap.java","3","48","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","org.apache.beam.runners.core.metrics","C:\User\pavan\Projects\beam\runners\core-java\src\main\java\org\apache\beam\runners\core\metrics\MonitoringInfoConstants.java","3","35","The class 'Urns' is suspected to be a Data Class (WOC=0.000%, NOPA=17, NOAM=0, WMC=0)","Design","DataClass"
